Normal

A,w,eww,D,clickTime,currentNumberOfErrors
409.6,25.6,3,1,1.624000072479248,1
307.20000000000005,25.6,3,1,1.2400000095367432,1
307.20000000000005,25.6,3,1,1.2660000324249268,1
204.8,25.6,3,1,1.0729999542236328,1
409.6,25.6,3,1,1.4249999523162842,1
307.20000000000005,25.6,3,1,1.321000099182129,1
204.8,25.6,3,1,1.4009997844696045,1
204.8,25.6,3,1,1.5,1
409.6,25.6,3,1,1.252000093460083,1
307.20000000000005,25.6,3,0.5,2.450000047683716,2
409.6,25.6,3,0.5,1.1790001392364502,2
307.20000000000005,25.6,3,0.5,1.8509998321533203,2
409.6,25.6,3,0.5,1.186000108718872,2
307.20000000000005,25.6,3,0.5,1.1540000438690186,2
204.8,25.6,3,0.5,1.1779999732971191,2
204.8,25.6,3,0.5,1.1929998397827148,2
409.6,25.6,3,0.5,1.379000186920166,2
204.8,25.6,3,0.5,0.9459998607635498,2
409.6,25.6,3,0,1.3500001430511475,2
307.20000000000005,25.6,3,0,1.1970000267028809,2
204.8,25.6,3,0,1.0969998836517334,2
307.20000000000005,25.6,3,0,1.1129999160766602,2
409.6,25.6,3,0,1.4010000228881836,2
409.6,25.6,3,0,1.130000114440918,2
307.20000000000005,25.6,3,0,1.5230000019073486,2
204.8,25.6,3,0,1.0809998512268066,2
204.8,25.6,3,0,1.2080001831054688,2
409.6,25.6,2,1,1.3939998149871826,2
307.20000000000005,25.6,2,1,1.5250000953674316,2
409.6,25.6,2,1,1.071000099182129,2
204.8,25.6,2,1,1.1539998054504395,2
307.20000000000005,25.6,2,1,1.0800001621246338,2
409.6,25.6,2,1,1.5,2
204.8,25.6,2,1,0.9900000095367432,2
204.8,25.6,2,1,1.1640000343322754,2
307.20000000000005,25.6,2,1,2.3319997787475586,2
307.20000000000005,25.6,2,0.5,1.1150000095367432,2
409.6,25.6,2,0.5,1.4130001068115234,2
204.8,25.6,2,0.5,1.2060000896453857,2
204.8,25.6,2,0.5,1.116999864578247,2
409.6,25.6,2,0.5,1.133000135421753,2
204.8,25.6,2,0.5,2.3550000190734863,2
409.6,25.6,2,0.5,1.3929998874664307,2
307.20000000000005,25.6,2,0.5,1.2290000915527344,2
307.20000000000005,25.6,2,0.5,1.3229999542236328,2
409.6,25.6,2,0,1.7369999885559082,2
307.20000000000005,25.6,2,0,1.4509999752044678,2
409.6,25.6,2,0,1.3250000476837158,2
307.20000000000005,25.6,2,0,1.0920000076293945,2
307.20000000000005,25.6,2,0,1.113999843597412,2
204.8,25.6,2,0,1.1349999904632568,2
204.8,25.6,2,0,1.0850000381469727,2
204.8,25.6,2,0,1.005000114440918,2
409.6,25.6,2,0,1.194000005722046,2
307.20000000000005,25.6,1.33,1,1.2709999084472656,2
