Normal

A,w,eww,D,clickTime,currentNumberOfErrors
307.20000000000005,25.6,3,1,1.3550000190734863,2
204.8,25.6,3,1,0.9920001029968262,2
204.8,25.6,3,1,1.0769999027252197,2
307.20000000000005,25.6,3,1,1.2769999504089355,2
409.6,25.6,3,1,1.1460001468658447,2
204.8,25.6,3,1,0.9539999961853027,2
409.6,25.6,3,1,1.685999870300293,3
409.6,25.6,3,1,1.4860000610351562,3
307.20000000000005,25.6,3,1,1.190999984741211,3
307.20000000000005,25.6,3,0.5,1.1559998989105225,3
409.6,25.6,3,0.5,1.3500001430511475,3
307.20000000000005,25.6,3,0.5,0.9519999027252197,3
307.20000000000005,25.6,3,0.5,1.1630001068115234,3
204.8,25.6,3,0.5,1.2589998245239258,3
409.6,25.6,3,0.5,1.0810000896453857,3
409.6,25.6,3,0.5,0.9590001106262207,3
204.8,25.6,3,0.5,1.0209999084472656,3
204.8,25.6,3,0.5,1.0409998893737793,3
409.6,25.6,3,0,1.0350000858306885,3
307.20000000000005,25.6,3,0,0.8489999771118164,3
307.20000000000005,25.6,3,0,0.9660000801086426,3
204.8,25.6,3,0,0.8859999179840088,3
204.8,25.6,3,0,1.0889999866485596,4
204.8,25.6,3,0,1.1700000762939453,4
409.6,25.6,3,0,1.1749999523162842,4
307.20000000000005,25.6,3,0,0.9760000705718994,4
409.6,25.6,3,0,1.0119998455047607,4
307.20000000000005,25.6,2,1,1.6610000133514404,5
307.20000000000005,25.6,2,1,0.9110000133514404,5
307.20000000000005,25.6,2,1,0.9179999828338623,5
409.6,25.6,2,1,1.2120001316070557,5
204.8,25.6,2,1,0.8959999084472656,5
204.8,25.6,2,1,1.3840000629425049,6
409.6,25.6,2,1,1.244999885559082,6
204.8,25.6,2,1,1.1630001068115234,6
409.6,25.6,2,1,1.1559998989105225,6
204.8,25.6,2,0.5,1.1540000438690186,6
409.6,25.6,2,0.5,1.1790001392364502,6
307.20000000000005,25.6,2,0.5,0.8769998550415039,6
307.20000000000005,25.6,2,0.5,0.9149999618530273,6
409.6,25.6,2,0.5,1.0180001258850098,6
307.20000000000005,25.6,2,0.5,1.0520000457763672,6
409.6,25.6,2,0.5,0.8599998950958252,6
204.8,25.6,2,0.5,1.067000150680542,6
204.8,25.6,2,0.5,1.1499998569488525,6
409.6,25.6,2,0,0.8900001049041748,6
307.20000000000005,25.6,2,0,0.9079999923706055,6
204.8,25.6,2,0,0.9659998416900635,6
409.6,25.6,2,0,0.9840002059936523,6
204.8,25.6,2,0,0.80899977684021,6
204.8,25.6,2,0,1.4250001907348633,7
409.6,25.6,2,0,1.1389999389648438,7
307.20000000000005,25.6,2,0,1.1019999980926514,7
307.20000000000005,25.6,2,0,0.8799998760223389,7
307.20000000000005,25.6,1.33,1,0.9309999942779541,7
307.20000000000005,25.6,1.33,1,1.2470002174377441,7
409.6,25.6,1.33,1,0.9129998683929443,7
204.8,25.6,1.33,1,0.9360001087188721,7
409.6,25.6,1.33,1,1.1180000305175781,7
204.8,25.6,1.33,1,1.498999834060669,8
409.6,25.6,1.33,1,1.2669999599456787,8
204.8,25.6,1.33,1,0.8710000514984131,8
307.20000000000005,25.6,1.33,1,1.314000129699707,8
409.6,25.6,1.33,0.5,1.1339998245239258,8
409.6,25.6,1.33,0.5,1.1970000267028809,8
307.20000000000005,25.6,1.33,0.5,1.9070000648498535,9
307.20000000000005,25.6,1.33,0.5,1.0859999656677246,9
409.6,25.6,1.33,0.5,1.2769999504089355,9
204.8,25.6,1.33,0.5,0.9930000305175781,9
204.8,25.6,1.33,0.5,0.9100000858306885,9
307.20000000000005,25.6,1.33,0.5,1.1180000305175781,9
204.8,25.6,1.33,0.5,1.191999912261963,9
204.8,25.6,1.33,0,0.8389999866485596,9
409.6,25.6,1.33,0,1.003000020980835,9
204.8,25.6,1.33,0,0.9070000648498535,9
307.20000000000005,25.6,1.33,0,0.873999834060669,9
307.20000000000005,25.6,1.33,0,0.9950001239776611,9
307.20000000000005,25.6,1.33,0,1.3359999656677246,10
409.6,25.6,1.33,0,1.1540000438690186,10
204.8,25.6,1.33,0,1.696000099182129,11
409.6,25.6,1.33,0,1.1639997959136963,11
307.20000000000005,19.200000000000003,3,1,1.2630000114440918,11
409.6,19.200000000000003,3,1,1.11899995803833,11
204.8,19.200000000000003,3,1,0.8840000629425049,11
307.20000000000005,19.200000000000003,3,1,1.5460000038146973,12
307.20000000000005,19.200000000000003,3,1,1.1640000343322754,12
409.6,19.200000000000003,3,1,1.4920001029968262,13
204.8,19.200000000000003,3,1,1.0939998626708984,13
204.8,19.200000000000003,3,1,0.8630001544952393,13
409.6,19.200000000000003,3,1,1.3859999179840088,13
307.20000000000005,19.200000000000003,3,0.5,1.0360000133514404,13
204.8,19.200000000000003,3,0.5,0.9670000076293945,13
204.8,19.200000000000003,3,0.5,0.9079999923706055,13
307.20000000000005,19.200000000000003,3,0.5,1.0859999656677246,13
409.6,19.200000000000003,3,0.5,1.1319999694824219,13
409.6,19.200000000000003,3,0.5,0.878000020980835,14
204.8,19.200000000000003,3,0.5,2.9739999771118164,16
409.6,19.200000000000003,3,0.5,1.061000108718872,16
307.20000000000005,19.200000000000003,3,0.5,1.2789998054504395,16
409.6,19.200000000000003,3,0,0.9230000972747803,16
307.20000000000005,19.200000000000003,3,0,1.2149999141693115,16
307.20000000000005,19.200000000000003,3,0,0.9539999961853027,16
409.6,19.200000000000003,3,0,1.1770000457763672,16
307.20000000000005,19.200000000000003,3,0,0.999000072479248,16
204.8,19.200000000000003,3,0,0.8989999294281006,16
204.8,19.200000000000003,3,0,1.0420000553131104,16
204.8,19.200000000000003,3,0,0.8559999465942383,16
409.6,19.200000000000003,3,0,1.0490000247955322,16
409.6,19.200000000000003,2,1,0.9470000267028809,16
204.8,19.200000000000003,2,1,0.9010000228881836,16
307.20000000000005,19.200000000000003,2,1,0.937999963760376,16
307.20000000000005,19.200000000000003,2,1,0.9730000495910645,16
409.6,19.200000000000003,2,1,0.8640000820159912,16
204.8,19.200000000000003,2,1,1.7319998741149902,18
409.6,19.200000000000003,2,1,0.9409999847412109,18
204.8,19.200000000000003,2,1,1.000999927520752,18
307.20000000000005,19.200000000000003,2,1,1.439000129699707,18
204.8,19.200000000000003,2,0.5,2.0439999103546143,18
307.20000000000005,19.200000000000003,2,0.5,1.4860000610351562,18
409.6,19.200000000000003,2,0.5,1.1630001068115234,18
307.20000000000005,19.200000000000003,2,0.5,2.1669998168945312,19
204.8,19.200000000000003,2,0.5,1.0930001735687256,20
409.6,19.200000000000003,2,0.5,1.0749998092651367,20
409.6,19.200000000000003,2,0.5,2.017000198364258,21
204.8,19.200000000000003,2,0.5,1.1419999599456787,21
307.20000000000005,19.200000000000003,2,0.5,1.0789999961853027,21
409.6,19.200000000000003,2,0,1.0909998416900635,21
409.6,19.200000000000003,2,0,0.9480001926422119,21
307.20000000000005,19.200000000000003,2,0,0.8999998569488525,21
204.8,19.200000000000003,2,0,2.203000068664551,23
409.6,19.200000000000003,2,0,1.2219998836517334,23
204.8,19.200000000000003,2,0,1.2380001544952393,23
204.8,19.200000000000003,2,0,0.9119999408721924,23
307.20000000000005,19.200000000000003,2,0,1.0850000381469727,23
307.20000000000005,19.200000000000003,2,0,1.0299999713897705,23
409.6,19.200000000000003,1.33,1,1.0049998760223389,23
307.20000000000005,19.200000000000003,1.33,1,1.2740001678466797,23
307.20000000000005,19.200000000000003,1.33,1,1.8380000591278076,24
409.6,19.200000000000003,1.33,1,1.11899995803833,24
409.6,19.200000000000003,1.33,1,1.7660000324249268,24
204.8,19.200000000000003,1.33,1,1.363999843597412,25
307.20000000000005,19.200000000000003,1.33,1,1.1419999599456787,26
204.8,19.200000000000003,1.33,1,1.0360000133514404,26
204.8,19.200000000000003,1.33,1,1.1660001277923584,27
307.20000000000005,19.200000000000003,1.33,0.5,1.194000005722046,28
204.8,19.200000000000003,1.33,0.5,1.059000015258789,29
307.20000000000005,19.200000000000003,1.33,0.5,1.6699998378753662,30
409.6,19.200000000000003,1.33,0.5,1.1630001068115234,30
204.8,19.200000000000003,1.33,0.5,0.9779999256134033,30
409.6,19.200000000000003,1.33,0.5,1.3020000457763672,30
307.20000000000005,19.200000000000003,1.33,0.5,1.065999984741211,30
409.6,19.200000000000003,1.33,0.5,1.13100004196167,30
204.8,19.200000000000003,1.33,0.5,0.9289999008178711,30
307.20000000000005,19.200000000000003,1.33,0,1.3430001735687256,30
204.8,19.200000000000003,1.33,0,0.8650000095367432,30
204.8,19.200000000000003,1.33,0,1.2269999980926514,31
409.6,19.200000000000003,1.33,0,1.2159998416900635,31
204.8,19.200000000000003,1.33,0,1.0280001163482666,32
307.20000000000005,19.200000000000003,1.33,0,1.1429998874664307,32
409.6,19.200000000000003,1.33,0,1.1370000839233398,33
307.20000000000005,19.200000000000003,1.33,0,0.9619998931884766,33
409.6,19.200000000000003,1.33,0,1.002000093460083,33
409.6,12.8,3,1,1.0090000629425049,33
409.6,12.8,3,1,1.2409999370574951,33
307.20000000000005,12.8,3,1,1.193000078201294,33
409.6,12.8,3,1,2.1669998168945312,34
204.8,12.8,3,1,1.808000087738037,37
204.8,12.8,3,1,1.624000072479248,37
307.20000000000005,12.8,3,1,1.3459999561309814,37
204.8,12.8,3,1,1.3989999294281006,38
307.20000000000005,12.8,3,1,1.4700000286102295,38
307.20000000000005,12.8,3,0.5,1.1110000610351562,38
204.8,12.8,3,0.5,1.5130000114440918,39
204.8,12.8,3,0.5,2.0339999198913574,41
409.6,12.8,3,0.5,1.0260000228881836,41
409.6,12.8,3,0.5,1.308000087738037,41
204.8,12.8,3,0.5,1.1579999923706055,41
307.20000000000005,12.8,3,0.5,1.0929999351501465,41
307.20000000000005,12.8,3,0.5,0.9110000133514404,41
409.6,12.8,3,0.5,1.7860000133514404,42
204.8,12.8,3,0,1.9029998779296875,44
409.6,12.8,3,0,1.4060001373291016,44
204.8,12.8,3,0,2.001999855041504,46
307.20000000000005,12.8,3,0,0.9380002021789551,46
204.8,12.8,3,0,1.056999921798706,46
409.6,12.8,3,0,2.7960000038146973,49
409.6,12.8,3,0,1.305999994277954,49
307.20000000000005,12.8,3,0,1.2920000553131104,49
307.20000000000005,12.8,3,0,1.2059998512268066,49
204.8,12.8,2,1,1.3240001201629639,49
409.6,12.8,2,1,1.0799999237060547,49
307.20000000000005,12.8,2,1,1.4620001316070557,49
409.6,12.8,2,1,2.2649998664855957,51
307.20000000000005,12.8,2,1,1.2049999237060547,51
307.20000000000005,12.8,2,1,1.3070001602172852,51
204.8,12.8,2,1,1.0829999446868896,51
204.8,12.8,2,1,1.6500000953674316,52
409.6,12.8,2,1,2.4739999771118164,53
204.8,12.8,2,0.5,1.3580000400543213,53
307.20000000000005,12.8,2,0.5,1.3439998626708984,53
307.20000000000005,12.8,2,0.5,1.2829999923706055,53
204.8,12.8,2,0.5,1.1470000743865967,53
307.20000000000005,12.8,2,0.5,1.2579998970031738,53
409.6,12.8,2,0.5,1.8670001029968262,53
409.6,12.8,2,0.5,1.312999963760376,54
204.8,12.8,2,0.5,1.1649999618530273,54
409.6,12.8,2,0.5,1.559000015258789,54
307.20000000000005,12.8,2,0,1.4779999256134033,54
204.8,12.8,2,0,1.0600001811981201,54
409.6,12.8,2,0,1.2249999046325684,54
409.6,12.8,2,0,1.318000078201294,54
409.6,12.8,2,0,1.0339999198913574,54
204.8,12.8,2,0,1.1800000667572021,55
307.20000000000005,12.8,2,0,1.0799999237060547,55
307.20000000000005,12.8,2,0,1.0130000114440918,55
204.8,12.8,2,0,0.9260001182556152,55
204.8,12.8,1.33,1,2.2189998626708984,57
409.6,12.8,1.33,1,1.383000135421753,58
409.6,12.8,1.33,1,1.431999921798706,58
307.20000000000005,12.8,1.33,1,1.250999927520752,58
409.6,12.8,1.33,1,1.875,58
307.20000000000005,12.8,1.33,1,1.6410000324249268,58
204.8,12.8,1.33,1,1.2639999389648438,58
307.20000000000005,12.8,1.33,1,1.371000051498413,58
204.8,12.8,1.33,1,1.2709999084472656,58
409.6,12.8,1.33,0.5,1.6070001125335693,58
307.20000000000005,12.8,1.33,0.5,1.4609999656677246,58
204.8,12.8,1.33,0.5,1.3259999752044678,58
409.6,12.8,1.33,0.5,1.065999984741211,58
204.8,12.8,1.33,0.5,1.1340000629425049,58
409.6,12.8,1.33,0.5,1.5499999523162842,58
204.8,12.8,1.33,0.5,1.443000078201294,58
307.20000000000005,12.8,1.33,0.5,2.059000015258789,59
307.20000000000005,12.8,1.33,0.5,1.305999994277954,59
307.20000000000005,12.8,1.33,0,1.3299999237060547,60
204.8,12.8,1.33,0,1.261000156402588,60
204.8,12.8,1.33,0,1.0069999694824219,60
409.6,12.8,1.33,0,1.0749998092651367,60
307.20000000000005,12.8,1.33,0,1.44100022315979,60
307.20000000000005,12.8,1.33,0,0.9469997882843018,60
409.6,12.8,1.33,0,1.005000114440918,60
409.6,12.8,1.33,0,1.3899998664855957,60
