Normal

A,w,eww,D,clickTime,currentNumberOfErrors
409.6,25.6,3,1,1.444000005722046,3
307.20000000000005,25.6,3,1,1.1399998664855957,4
307.20000000000005,25.6,3,1,0.8949999809265137,4
409.6,25.6,3,1,1.4230000972747803,6
409.6,25.6,3,1,1.1700000762939453,7
204.8,25.6,3,1,0.9089999198913574,7
204.8,25.6,3,1,0.8399999141693115,7
204.8,25.6,3,1,0.8610000610351562,7
307.20000000000005,25.6,3,1,0.9170000553131104,7
307.20000000000005,25.6,3,0.5,0.9739999771118164,7
307.20000000000005,25.6,3,0.5,0.8299999237060547,7
409.6,25.6,3,0.5,1,7
307.20000000000005,25.6,3,0.5,0.9750001430511475,7
204.8,25.6,3,0.5,0.8159999847412109,7
204.8,25.6,3,0.5,0.8989999294281006,7
409.6,25.6,3,0.5,1.4089999198913574,8
409.6,25.6,3,0.5,0.9020001888275146,8
204.8,25.6,3,0.5,1.437999963760376,9
204.8,25.6,3,0,0.9179999828338623,9
409.6,25.6,3,0,1.251999855041504,10
307.20000000000005,25.6,3,0,1.2890000343322754,10
409.6,25.6,3,0,0.8410000801086426,10
204.8,25.6,3,0,0.7890000343322754,10
307.20000000000005,25.6,3,0,0.9809999465942383,10
307.20000000000005,25.6,3,0,0.9289999008178711,10
409.6,25.6,3,0,3.1570000648498535,11
204.8,25.6,3,0,1.38100004196167,11
307.20000000000005,25.6,2,1,0.8640000820159912,11
409.6,25.6,2,1,2.809999942779541,11
409.6,25.6,2,1,1.0899999141693115,13
307.20000000000005,25.6,2,1,0.937999963760376,13
307.20000000000005,25.6,2,1,1.0420000553131104,13
204.8,25.6,2,1,0.9440000057220459,13
204.8,25.6,2,1,0.9760000705718994,13
409.6,25.6,2,1,0.8259999752044678,13
204.8,25.6,2,1,0.75,13
204.8,25.6,2,0.5,0.690000057220459,13
307.20000000000005,25.6,2,0.5,0.9039998054504395,13
409.6,25.6,2,0.5,0.7740001678466797,13
307.20000000000005,25.6,2,0.5,0.8689999580383301,13
204.8,25.6,2,0.5,1.1110000610351562,15
409.6,25.6,2,0.5,1.055999994277954,15
409.6,25.6,2,0.5,0.9389998912811279,15
204.8,25.6,2,0.5,0.8550000190734863,15
307.20000000000005,25.6,2,0.5,0.8320000171661377,15
204.8,25.6,2,0,0.8789999485015869,16
307.20000000000005,25.6,2,0,0.9360001087188721,16
204.8,25.6,2,0,0.8090000152587891,16
307.20000000000005,25.6,2,0,0.9900000095367432,16
307.20000000000005,25.6,2,0,0.8789999485015869,16
204.8,25.6,2,0,0.806999921798706,16
409.6,25.6,2,0,0.9409999847412109,16
409.6,25.6,2,0,0.8900001049041748,16
409.6,25.6,2,0,0.8510000705718994,16
204.8,25.6,1.33,1,0.8239998817443848,16
409.6,25.6,1.33,1,0.7899999618530273,16
204.8,25.6,1.33,1,0.8270001411437988,16
307.20000000000005,25.6,1.33,1,0.872999906539917,16
204.8,25.6,1.33,1,1.5260000228881836,16
307.20000000000005,25.6,1.33,1,1.121000051498413,18
409.6,25.6,1.33,1,1.1019999980926514,20
409.6,25.6,1.33,1,1.065999984741211,21
307.20000000000005,25.6,1.33,1,1.25,22
307.20000000000005,25.6,1.33,0.5,0.8650000095367432,22
204.8,25.6,1.33,0.5,0.7669999599456787,22
307.20000000000005,25.6,1.33,0.5,0.8689999580383301,22
204.8,25.6,1.33,0.5,1.4849998950958252,24
204.8,25.6,1.33,0.5,1.0250000953674316,25
409.6,25.6,1.33,0.5,1.069000005722046,27
409.6,25.6,1.33,0.5,0.8610000610351562,28
307.20000000000005,25.6,1.33,0.5,0.6919999122619629,28
409.6,25.6,1.33,0.5,1.1600000858306885,30
204.8,25.6,1.33,0,2.9010000228881836,30
409.6,25.6,1.33,0,0.9879999160766602,32
307.20000000000005,25.6,1.33,0,1.186000108718872,34
204.8,25.6,1.33,0,1.1439998149871826,35
307.20000000000005,25.6,1.33,0,0.7970001697540283,35
409.6,25.6,1.33,0,0.8439998626708984,36
204.8,25.6,1.33,0,0.8890001773834229,36
307.20000000000005,25.6,1.33,0,0.9609999656677246,36
409.6,25.6,1.33,0,0.9149999618530273,36
409.6,19.200000000000003,3,1,1.2230000495910645,38
409.6,19.200000000000003,3,1,1.3659999370574951,39
204.8,19.200000000000003,3,1,1.1449999809265137,40
409.6,19.200000000000003,3,1,0.9549999237060547,40
204.8,19.200000000000003,3,1,0.7860000133514404,40
307.20000000000005,19.200000000000003,3,1,0.9240000247955322,40
204.8,19.200000000000003,3,1,1.1459999084472656,41
307.20000000000005,19.200000000000003,3,1,0.8290002346038818,41
307.20000000000005,19.200000000000003,3,1,0.9309999942779541,41
409.6,19.200000000000003,3,0.5,0.8959999084472656,42
307.20000000000005,19.200000000000003,3,0.5,0.9440000057220459,44
409.6,19.200000000000003,3,0.5,1.0279998779296875,45
409.6,19.200000000000003,3,0.5,0.9610002040863037,46
307.20000000000005,19.200000000000003,3,0.5,0.8539998531341553,47
204.8,19.200000000000003,3,0.5,0.8020000457763672,47
204.8,19.200000000000003,3,0.5,0.9600000381469727,47
204.8,19.200000000000003,3,0.5,0.750999927520752,47
307.20000000000005,19.200000000000003,3,0.5,1.0190000534057617,47
204.8,19.200000000000003,3,0,0.7799999713897705,47
204.8,19.200000000000003,3,0,1.9500000476837158,51
204.8,19.200000000000003,3,0,0.8999998569488525,51
409.6,19.200000000000003,3,0,1.198000192642212,52
307.20000000000005,19.200000000000003,3,0,1.056999921798706,53
307.20000000000005,19.200000000000003,3,0,0.9609999656677246,53
409.6,19.200000000000003,3,0,1.246999979019165,54
409.6,19.200000000000003,3,0,0.817000150680542,54
307.20000000000005,19.200000000000003,3,0,1.2609999179840088,57
409.6,19.200000000000003,2,1,1.303999900817871,58
307.20000000000005,19.200000000000003,2,1,1.0130000114440918,59
307.20000000000005,19.200000000000003,2,1,2.2960000038146973,62
409.6,19.200000000000003,2,1,0.878000020980835,63
204.8,19.200000000000003,2,1,0.9950001239776611,64
307.20000000000005,19.200000000000003,2,1,1.4879999160766602,66
204.8,19.200000000000003,2,1,0.9140000343322754,67
409.6,19.200000000000003,2,1,1.4789998531341553,68
204.8,19.200000000000003,2,1,0.8300001621246338,69
204.8,19.200000000000003,2,0.5,1.0279998779296875,71
204.8,19.200000000000003,2,0.5,1.2970001697540283,75
409.6,19.200000000000003,2,0.5,0.8019998073577881,75
307.20000000000005,19.200000000000003,2,0.5,0.8080000877380371,76
409.6,19.200000000000003,2,0.5,0.7070000171661377,78
307.20000000000005,19.200000000000003,2,0.5,0.9149999618530273,79
409.6,19.200000000000003,2,0.5,1.00600004196167,80
307.20000000000005,19.200000000000003,2,0.5,0.996999979019165,81
204.8,19.200000000000003,2,0.5,0.8529999256134033,82
307.20000000000005,19.200000000000003,2,0,1.1700000762939453,83
409.6,19.200000000000003,2,0,0.9449999332427979,83
204.8,19.200000000000003,2,0,0.818000078201294,83
204.8,19.200000000000003,2,0,0.8859999179840088,84
307.20000000000005,19.200000000000003,2,0,0.7940001487731934,84
409.6,19.200000000000003,2,0,0.8849999904632568,84
204.8,19.200000000000003,2,0,0.8459999561309814,84
307.20000000000005,19.200000000000003,2,0,0.7590000629425049,84
409.6,19.200000000000003,2,0,0.9789998531341553,84
307.20000000000005,19.200000000000003,1.33,1,0.7750000953674316,84
204.8,19.200000000000003,1.33,1,0.7330000400543213,84
409.6,19.200000000000003,1.33,1,1.2879998683929443,85
204.8,19.200000000000003,1.33,1,0.7680001258850098,85
204.8,19.200000000000003,1.33,1,1.2269999980926514,86
409.6,19.200000000000003,1.33,1,1.1459999084472656,87
307.20000000000005,19.200000000000003,1.33,1,0.9690001010894775,88
307.20000000000005,19.200000000000003,1.33,1,0.9739999771118164,88
409.6,19.200000000000003,1.33,1,1.1510000228881836,89
307.20000000000005,19.200000000000003,1.33,0.5,1.069000005722046,90
204.8,19.200000000000003,1.33,0.5,0.8329999446868896,90
409.6,19.200000000000003,1.33,0.5,1.2590000629425049,92
409.6,19.200000000000003,1.33,0.5,1.0779998302459717,92
204.8,19.200000000000003,1.33,0.5,1.0740001201629639,93
307.20000000000005,19.200000000000003,1.33,0.5,1.0269999504089355,95
307.20000000000005,19.200000000000003,1.33,0.5,0.8280000686645508,96
409.6,19.200000000000003,1.33,0.5,0.9210000038146973,96
204.8,19.200000000000003,1.33,0.5,0.7100000381469727,97
409.6,19.200000000000003,1.33,0,1.5069999694824219,101
409.6,19.200000000000003,1.33,0,0.8929998874664307,102
409.6,19.200000000000003,1.33,0,1.125999927520752,104
204.8,19.200000000000003,1.33,0,0.9530000686645508,105
204.8,19.200000000000003,1.33,0,1.13100004196167,106
307.20000000000005,19.200000000000003,1.33,0,0.9460000991821289,107
204.8,19.200000000000003,1.33,0,0.7119998931884766,108
307.20000000000005,19.200000000000003,1.33,0,0.8599998950958252,108
307.20000000000005,19.200000000000003,1.33,0,1.123000144958496,109
204.8,12.8,3,1,0.7979998588562012,109
307.20000000000005,12.8,3,1,0.8710000514984131,110
307.20000000000005,12.8,3,1,1.2680001258850098,112
307.20000000000005,12.8,3,1,2.5269999504089355,112
